PNODENAME,LAT,LON,ISO,NODETYPE
LD.YARMOUTH34.5,43.75124484,-70.15547564,NEISO,LOAD
LD.GORBELL 115,,,NEISO,N/A
LD.W_BUXTON34.5,43.66588577,-70.59661313,NEISO,LOAD
LD.WATERBOR12.5,43.5933,-70.7073,NEISO,LOAD
LD.BOLT_HL 34.5,43.11623071,-70.76909499,NEISO,LOAD
LD.MAXCYS  34.5,44.28870733,-69.56326676,NEISO,LOAD
LD.MADISON 13.8,44.78893532,-69.88766558,NEISO,LOAD
LD.RUMFORD 12.5,44.53726577,-70.54465422,NEISO,LOAD
LD.RUMFD_IP34.5,44.53134633,-70.52263865,NEISO,LOAD
LD.CATALYST115,44.55070797,-70.5428625,NEISO,LOAD
LD.BUCKSPRT13.8,44.57472034,-68.80601496,NEISO,LOAD
LD.BELFAST 34.5,44.42962402,-69.02088936,NEISO,LOAD
LD.WINSLOW 34.5,44.5489,-69.6169,NEISO,LOAD
LD.HIGHLAND34.5,44.1363505,-69.20414394,NEISO,LOAD
LD.LINCOLNV34.5,44.30709827,-69.11430001,NEISO,LOAD
LD.MEADW_RD34.5,44.17555255,-69.12124962,NEISO,LOAD
LD.PARK_ST 34.5,44.10223093,-69.12261874,NEISO,LOAD
LD.DETROIT 34.5,44.79281792,-69.36181316,NEISO,LOAD
LD.N_AUGSTA12.5,44.3635859,-69.79759396,NEISO,LOAD
LD.GUILFORD34.5,45.5063,-69.5874,NEISO,LOAD
LD.HARTLAND12.5,44.83594119,-69.47646207,NEISO,LOAD
LD.WYMAN_HY12.5,45.070768,-69.903236,NEISO,LOAD
LD.BIGELOW 34.5,45.10169413,-70.35351125,NEISO,LOAD
LD.MOSCOW  115,45.071172,-69.90251,NEISO,LOAD
LD.HARRIS  13.2,45.433962,-69.977862,NEISO,LOAD
LD.SAPHINCK13.8,44.701262,-69.648568,NEISO,LOAD
LD.LAKEWOOD34.5,44.78835,-69.736861,NEISO,LOAD
LD.RICERIPS34.5,44.568329,-69.685163,NEISO,LOAD
LD.WILLIAM 115,44.78090157,-69.91377706,NEISO,LOAD
LD.STURTVNT34.5,44.65499805,-70.12760704,NEISO,LOAD
LD.LVERMORE12.5,44.47843555,-70.17169223,NEISO,LOAD
LD.GULFISLD34.5,44.15131047,-70.20855063,NEISO,LOAD
LD.BOWMN_ST34.5,44.2543138,-69.80356992,NEISO,LOAD
LD.PUDDLDCK34.5,44.33143882,-69.85411347,NEISO,LOAD
LD.AUGSTA_E34.5,44.32941273,-69.74607141,NEISO,LOAD
LD.BROWN_CR12.5,44.25298437,-69.77509559,NEISO,LOAD
LD.JAY     115,44.507769,-70.21637,NEISO,LOAD
LD.RILEY   12.5,44.50755211,-70.24812406,NEISO,LOAD
LD.WOODSTCK34.5,44.38952425,-70.62932458,NEISO,LOAD
LD.NORWAY  34.5,44.20727792,-70.52834605,NEISO,LOAD
LD.HOTEL_RD34.5,44.06819309,-70.26721659,NEISO,LOAD
LD.LEWSTN_L34.5,44.08686858,-70.21187457,NEISO,LOAD
LD.CROWLEYS34.5,44.05949475,-70.15501642,NEISO,LOAD
LD.RAYMOND 34.5,43.96915454,-70.41146755,NEISO,LOAD
LD.TOPSHAM 34.5,43.95954287,-69.97672554,NEISO,LOAD
LD.BATH    34.5,43.9033126,-69.83503517,NEISO,LOAD
LD.MOSHERS 34.5,43.68434954,-70.39953531,NEISO,LOAD
LD.ELM_ST  34.5,43.7867553,-70.19904287,NEISO,LOAD
LD.SPRNG_ST34.5,43.65162078,-70.3602472,NEISO,LOAD
LD.REDBROOK34.5,43.9399,-70.4457,NEISO,LOAD
LD.PLSNT_HL34.5,43.59834702,-70.29403427,NEISO,LOAD
LD.HNKLY_PD12.5,43.6276414,-70.25588542,NEISO,LOAD
LD.CAPE    34.5,43.6426648,-70.25478818,NEISO,LOAD
LD.SEWAL_ST34.5,43.65446299,-70.29247322,NEISO,LOAD
LD.PRID_CRN34.5,43.897996,-70.22752703,NEISO,LOAD
LD.LOUDEN  34.5,43.529291,-70.503305,NEISO,LOAD
LD.BIDDEFRD34.5,43.4968,-70.4567,NEISO,LOAD
LD.PRATT&W 115,43.42912214,-70.73467331,NEISO,LOAD
LD.QUAKR_HL34.5,43.4076119,-70.71123127,NEISO,LOAD
LD.BRANCH  34.5,43.421864,-70.571096,NEISO,LOAD
LD.SANFORD 34.5,43.4415,-70.7746,NEISO,LOAD
LD.LOVELL  34.5,44.12195359,-70.88855422,NEISO,LOAD
LD.HARRISON115,45.433962,-69.977862,NEISO,LOAD
LD.SYKES_RD13.8,41.74040064,-71.1159722,NEISO,LOAD
LD.NASNVILL13.8,41.97419408,-71.60978441,NEISO,LOAD
LD.STOUGHTN13.8,42.11744492,-71.09621477,NEISO,LOAD
LD.EASTON  13.8,42.03030091,-71.11526174,NEISO,LOAD
LD.PHILP_LN13.8,42.11437886,-70.87085799,NEISO,LOAD
LD.NORWELL 13.8,42.17782492,-70.80242794,NEISO,LOAD
LD.PLYMOUTH13.8,42.10040975,-70.92605786,NEISO,LOAD
LD.N_ABNGTN13.8,42.1262334,-70.93453574,NEISO,LOAD
LD.WATER_ST13.8,42.101532,-70.831453,NEISO,LOAD
LD.SCITUATE13.8,42.196007,-70.725044,NEISO,LOAD
LD.DUPONT  13.8,42.07533225,-71.00418122,NEISO,LOAD
LD.AMES_ST 13.8,42.10142371,-71.01684661,NEISO,LOAD
LD.PARKVIEW13.8,42.10251925,-71.07305221,NEISO,LOAD
LD.BELMONT 13.8,42.06582694,-71.05466307,NEISO,LOAD
LD.E_BRGWTR13.8,42.02378967,-70.96653325,NEISO,LOAD
LD.MILL_ST 13.8,41.99548408,-70.93784971,NEISO,LOAD
LD.DIGHTON 13.8,41.81623109,-71.13608175,NEISO,LOAD
LD.HATHAWAY13.8,41.73932981,-71.14604616,NEISO,LOAD
LD.BATES_ST13.8,41.68016687,-71.1679695,NEISO,LOAD
LD.SWANSEA 13.8,41.828144,-71.226872,NEISO,LOAD
LD.WSHNGTN 14.4,41.82610163,-71.41017344,NEISO,LOAD
LD.PAWTUCKT13.8,41.86838815,-71.33054459,NEISO,LOAD
LD.VALLEY  13.8,41.98015396,-71.52130758,NEISO,LOAD
LD.STAPLES 13.8,41.98078403,-71.44581413,NEISO,LOAD
LD.RVERSIDE13.8,41.99380826,-71.47250885,NEISO,LOAD
LD.FARNUM  23,41.97935401,-71.5233689,NEISO,LOAD
LD.FLAGG_PD69,42.596045,-71.95368,NEISO,LOAD
LD.HUDSN_HD13.8,42.7682008,-71.43929939,NEISO,LOAD
LD.BARNSTBL115,41.6864468,-70.28490693,NEISO,LOAD
LD.FALMTH_T115,41.5636596,-70.6114559,NEISO,LOAD
LD.HATCHVIL23,41.61838467,-70.55458696,NEISO,LOAD
LD.MASHPEE 23,41.64513565,-70.48508094,NEISO,LOAD
LD.OTIS    23,41.66036689,-70.53299592,NEISO,LOAD
LD.SANDWICH24.0,41.76644516,-70.55818112,NEISO,LOAD
LD.PAVEPAWS23,41.75182953,-70.54563374,NEISO,LOAD
LD.MANOMET 23,41.77804822,-70.5440836,NEISO,LOAD
LD.VALLEYNB23,41.78280034,-70.60137129,NEISO,LOAD
LD.TREMONT 23,41.80124358,-70.76442267,NEISO,LOAD
LD.CRYSTLSP13.2,41.67398222,-70.83216889,NEISO,LOAD
LD.KINGSTON23,42.00511206,-70.75632977,NEISO,LOAD
LD.DUXBURY 23,42.05383368,-70.72264706,NEISO,LOAD
LD.MARSHFEL23,42.08037905,-70.69516662,NEISO,LOAD
LD.ROCHESTR13.2,41.73830816,-70.84983671,NEISO,LOAD
LD.ARSENE  13.2,41.63991456,-70.87519957,NEISO,LOAD
LD.ACUSHNET13.2,41.67100833,-70.913566,NEISO,LOAD
LD.PINE_ST 13.2,41.653018,-70.898629,NEISO,LOAD
LD.INDSTLPK13.2,41.71944569,-70.94916397,NEISO,LOAD
LD.FISHR_RD13.2,41.59221544,-71.03170322,NEISO,LOAD
LD.WAREHAM 23,41.75633149,-70.71315379,NEISO,LOAD
LD.WINGLANE13.2,41.67742736,-70.89706237,NEISO,LOAD
LD.PUTNAM  13.8,42.38430461,-71.09823415,NEISO,LOAD
LD.ALEWIFE 13.8,42.391225,-71.142283,NEISO,LOAD
LD.KENDALL 13.8,42.3633,-71.0792,NEISO,LOAD
LD.SANDY_PD23,42.570482,-71.524443,NEISO,LOAD
LD.MILLBURY69,42.19164385,-71.74285603,NEISO,LOAD
LD.N_OXFORD13.2,42.153479,-71.854632,NEISO,LOAD
LD.KENTCNTY34.5,41.6833987,-71.47939304,NEISO,LOAD
LD.BRAYTNPT115,41.7125,-71.1914,NEISO,LOAD
LD.MELROSE 23,42.46966284,-71.05046298,NEISO,LOAD
LD.PINEHRST13.2,42.53908842,-71.21661911,NEISO,LOAD
LD.TEWKSBRY13.8,42.62388,-71.246178,NEISO,LOAD
LD.PRAT_J  69,42.47157122,-71.73761937,NEISO,LOAD
LD.LAUREL_C13.8,42.537817,-71.688158,NEISO,LOAD
LD.COMERFRD34.5,44.32109966,-72.00337522,NEISO,LOAD
LD.MOORE   13.8,44.32916049,-71.88465793,NEISO,LOAD
LD.SLAYTNHL13.8,43.49007951,-72.4088391,NEISO,LOAD
LD.MT_SUPP 13.8,43.662859,-72.254712,NEISO,LOAD
LD.WHTNS_PD13.8,42.10563533,-71.67133994,NEISO,LOAD
LD.UXBRIDGE13.8,42.07415674,-71.62304759,NEISO,LOAD
LD.E_MAIN_S13.8,42.24409095,-71.83217633,NEISO,LOAD
LD.N_CHELM 23,42.61605007,-71.36302456,NEISO,LOAD
LD.MEABROOK23.0,42.62830257,-71.38362393,NEISO,LOAD
LD.PERRY_ST13.8,42.6388479,-71.30225643,NEISO,LOAD
LD.TIVERTON12.5,41.6417,-71.17,NEISO,LOAD
LD.WOOD_RV 34.5,41.42764911,-71.70411431,NEISO,LOAD
LD.KENYON  12.5,41.4384765,-71.63229276,NEISO,LOAD
LD.W_KNGSTN34.5,41.47277708,-71.57435973,NEISO,LOAD
LD.DRUMROCK23,41.69684881,-71.47272318,NEISO,LOAD
LD.PONTIAC 12.5,41.73586,-71.455398,NEISO,LOAD
LD.LINCOLN 12.5,41.75041174,-71.43908292,NEISO,LOAD
LD.W_CRNSTN12.5,41.813787,-71.51130425,NEISO,LOAD
LD.JOHNSTON23,41.81448809,-71.47464838,NEISO,LOAD
LD.PUTNM_PK12.5,41.86680871,-71.52207851,NEISO,LOAD
LD.WOLF_HL 23,41.88152413,-71.52692795,NEISO,LOAD
LD.FARNPIKE12.5,41.90121927,-71.5308547,NEISO,LOAD
LD.CHRTLYPD23,41.944861,-71.236997,NEISO,LOAD
LD.BEAVR_PD13.8,42.119081,-71.487075,NEISO,LOAD
LD.UNION_ST13.8,42.05970356,-71.39821264,NEISO,LOAD
LD.S_WRENTM23,41.730541,-71.251403,NEISO,LOAD
LD.BRISTLRI12.5,41.675385,-71.269844,NEISO,LOAD
LD.MINK    13.8,41.79037065,-71.33051725,NEISO,LOAD
LD.READ_ST 13.2,41.91432534,-71.3421254,NEISO,LOAD
LD.PHILIPD 23,41.83463139,-71.29189932,NEISO,LOAD
LD.WAMPNOAG12.5,41.80222828,-71.34831862,NEISO,LOAD
LD.FRNKLNSQ11.5,41.81634201,-71.40550013,NEISO,LOAD
LD.ADMIRAL 23.0,41.84167248,-71.42115082,NEISO,LOAD
LD.HOPKINTN13.8,42.18795678,-71.73703454,NEISO,LOAD
LD.RCKY_HL 13.8,42.168483,-71.57544,NEISO,LOAD
LD.DEPOT   13.8,42.15563089,-71.48254569,NEISO,LOAD
LD.WBSTR_ST13.8,42.46449495,-71.87403952,NEISO,LOAD
LD.BARRE   13.8,42.39141423,-72.09896097,NEISO,LOAD
LD.WENDLDPT13.8,42.56133488,-72.39985832,NEISO,LOAD
LD.HARRIMAN69,42.75821976,-72.92984002,NEISO,LOAD
LD.ADAMS   23,42.633979,-73.093479,NEISO,LOAD
LD.FLORENCE13.8,42.344709,-72.649328,NEISO,LOAD
LD.LOWRDFLD69,42.552631,-72.691581,NEISO,LOAD
LD.THORNDIK13.2,42.19892191,-72.3445087,NEISO,LOAD
LD.PALMER  13.2,42.14511819,-72.30285033,NEISO,LOAD
LD.PALMER  69,42.14531645,-72.30305295,NEISO,LOAD
LD.LITTLRST13.2,42.17454695,-72.12128501,NEISO,LOAD
LD.W_CHRLTN13.2,42.13712017,-72.02791336,NEISO,LOAD
LD.BLOMNGDL13.8,42.24389285,-71.83201095,NEISO,LOAD
LD.VERNONHL13.8,42.238526,-71.795484,NEISO,LOAD
LD.ROLF_AVE69,42.274133,-71.735628,NEISO,LOAD
LD.WYMNGRDN115,42.1902824,-71.74576183,NEISO,LOAD
LD.NRTHBORO69,42.346393,-71.607305,NEISO,LOAD
LD.NMARLBRO13.8,42.345924,-71.552292,NEISO,LOAD
LD.NASHUA  13.8,42.28419663,-71.79915261,NEISO,LOAD
LD.N_QUINCY13.8,42.25288,-71.002274,NEISO,LOAD
LD.LITCHFLD13.8,42.508508,-71.745489,NEISO,LOAD
LD.E_WINCHD13.8,42.685724,-72.025252,NEISO,LOAD
LD.BELLWSFL6.9,43.13258417,-72.44189047,NEISO,LOAD
LD.WILDER  13.8,43.68327043,-72.31183953,NEISO,LOAD
LD.AYER    69,42.56591862,-71.59297856,NEISO,LOAD
LD.E_TEWKS 13.2,42.62388,-71.246178,NEISO,LOAD
LD.MAPLWOOD13.8,42.43178306,-71.04582008,NEISO,LOAD
LD.EVERETT 23,42.40947989,-71.05466064,NEISO,LOAD
LD.LYNN    23,42.45472568,-70.95153694,NEISO,LOAD
LD.GE_RIVER13.8,42.4472011,-70.96638438,NEISO,LOAD
LD.REVERE  23,42.40289698,-71.0074154,NEISO,LOAD
LD.BARTH_ST115,42.50922835,-70.97452021,NEISO,LOAD
LD.W_SALEM 13.8,42.50524725,-70.92727417,NEISO,LOAD
LD.RAILYARD13.8,42.516452,-70.959318,NEISO,LOAD
LD.SALEM   23,42.5267,-70.8792,NEISO,LOAD
LD.WATER_RV23,42.54355811,-70.92860006,NEISO,LOAD
LD.S_DANVRS115,42.58637247,-70.97219958,NEISO,LOAD
LD.IPSWICH 115,42.67838731,-70.98172143,NEISO,LOAD
LD.KING_ST 23,42.73655223,-71.01232275,NEISO,LOAD
LD.MIDDLTON115,42.62952858,-71.04851111,NEISO,LOAD
LD.WOODCHUK13.2,42.67317344,-71.05767354,NEISO,LOAD
LD.WARD_HIL23,42.74421518,-71.11368879,NEISO,LOAD
LD.E_METHUE13.2,42.72650547,-71.21220113,NEISO,LOAD
LD.W_METHUE23,42.72650547,-71.21220113,NEISO,LOAD
LD.S_BROADW23,42.6994,-71.1653,NEISO,LOAD
LD.N_DRACUT13.2,42.688266,-71.309856,NEISO,LOAD
LD.E_DRACUT13.2,42.66952825,-71.25247718,NEISO,LOAD
LD.PELHAM  13.2,42.73662382,-71.30981435,NEISO,LOAD
LD.S_RANDOL13.8,42.162971,-71.039833,NEISO,LOAD
LD.FITCH_RD69,42.544815,-71.861333,NEISO,LOAD
LD.WOODSIDE69,42.326402,-71.620389,NEISO,LOAD
LD.GRAFTON 69,42.250027,-71.665023,NEISO,LOAD
LD.WARE    69,42.270269,-72.205263,NEISO,LOAD
LD.VERNON  69,42.771549,-72.515318,NEISO,LOAD
LD.OTTER_RV69,42.631808,-72.060554,NEISO,LOAD
LD.SEARS   69,42.87086339,-72.92516196,NEISO,LOAD
LD.DEERFLD569,42.886085,-72.983974,NEISO,LOAD
LD.PONDVIL 69,42.199574,-71.823406,NEISO,LOAD
LD.WESTBORO69,42.269562,-71.615074,NEISO,LOAD
LD.GREENDAL13.8,42.31809988,-71.79437744,NEISO,LOAD
LD.WACHUS  69,42.36027793,-71.77585947,NEISO,LOAD
LD.M_WEYMTH13.8,42.22013499,-70.92045609,NEISO,LOAD
LD.AMHERST 34.5,42.80919617,-71.59295702,NEISO,LOAD
LD.SCOBIE  12.5,42.93660469,-71.23652899,NEISO,LOAD
LD.LAWRENCE34.5,42.79089076,-71.37804704,NEISO,LOAD
LD.PEMIGWAS34.5,43.59675125,-71.70937159,NEISO,LOAD
LD.RIMMON  34.5,43.030179,-71.565322,NEISO,LOAD
LD.LOSTNATN34.5,44.59407537,-71.49447167,NEISO,LOAD
LD.BERLN_NH22,44.402998,-71.114911,NEISO,LOAD
LD.BERLN_NH34.5,44.402998,-71.114911,NEISO,LOAD
LD.WHITEFLD34.5,44.41614837,-71.4770813,NEISO,LOAD
LD.N_WODSTK34.5,44.0343,-71.6879,NEISO,LOAD
LD.BEEBE   34.5,43.82812845,-71.64023685,NEISO,LOAD
LD.WHITE_LK34.5,43.84811385,-71.20682916,NEISO,LOAD
LD.INTERVAL34.5,42.9643,-71.4275,NEISO,LOAD
LD.SACO_VLY34.5,44.00772382,-71.0872713,NEISO,LOAD
LD.ASHLAND 34.5,43.69156592,-71.63727811,NEISO,LOAD
LD.OAK_HILL34.5,43.316566,-71.589497,NEISO,LOAD
LD.WEBSTER 34.5,43.45569872,-71.67397689,NEISO,LOAD
LD.LACONIA 34.5,43.56051365,-71.3699646,NEISO,LOAD
LD.NORTH_RD34.5,43.229819,-72.151606,NEISO,LOAD
LD.GARVINS 34.5,43.22127494,-71.44134998,NEISO,LOAD
LD.EDDY    34.5,43.0031482,-71.47309753,NEISO,LOAD
LD.GREGGS  34.5,43.02859,-71.598487,NEISO,LOAD
LD.PINEHILL34.5,43.12237,-71.367885,NEISO,LOAD
LD.JACKMAN 34.5,43.11203438,-71.92611742,NEISO,LOAD
LD.KEENE   12.5,42.9373,-72.2818,NEISO,LOAD
LD.SWANZEY 12.5,42.88,-72.2839,NEISO,LOAD
LD.CHSTNTHL34.5,42.79776953,-72.48296193,NEISO,LOAD
LD.MONADNCK34.5,42.824395,-72.185824,NEISO,LOAD
LD.MAMOTHRD34.5,43.1696,-70.9446,NEISO,LOAD
LD.RDSFERRY34.5,42.908685,-71.547082,NEISO,LOAD
LD.S_MILFRD34.5,42.82011483,-71.64424053,NEISO,LOAD
LD.ANHEUSBH12.5,42.825675,-71.486751,NEISO,LOAD
LD.HUDSON  34.5,42.7682,-71.4393,NEISO,LOAD
LD.BRIDGE_S34.5,42.904715,-71.424034,NEISO,LOAD
LD.LONGHILL34.5,42.726255,-71.529616,NEISO,LOAD
LD.HUSE_RD 34.5,42.95335561,-71.43132579,NEISO,LOAD
LD.CHESTER 34.5,42.93644892,-71.23717,NEISO,LOAD
LD.OCEAN_RD34.5,43.04227061,-70.81323557,NEISO,LOAD
LD.SCHILLER115,43.0978,-70.7842,NEISO,LOAD
LD.RESITNCE34.5,43.0978,-70.7842,NEISO,LOAD
LD.KNGSTNPS34.5,42.9358,-71.0541,NEISO,LOAD
LD.DOVER   34.5,43.1977,-70.8742,NEISO,LOAD
LD.MADBURY 34.5,43.16014187,-70.93086173,NEISO,LOAD
LD.RCHSTER 34.5,43.30804534,-70.99786925,NEISO,LOAD
LD.TAUNTON 13.8,41.8653,-71.1061,NEISO,LOAD
LD.E_SHORE 13.8,41.28805743,-72.90450337,NEISO,LOAD
LD.MILL_RV 13.8,41.30647303,-72.9067628,NEISO,LOAD
LD.QUINNIPC13.8,41.30030328,-72.88998454,NEISO,LOAD
LD.N_HAVEN 13.8,41.386546,-72.855371,NEISO,LOAD
LD.SACKETT 13.8,41.36366154,-72.88699253,NEISO,LOAD
LD.MIX_AVE 13.8,41.372281,-72.924069,NEISO,LOAD
LD.BROADWAY13.8,41.31121996,-72.93005645,NEISO,LOAD
LD.WATRSTUI13.8,41.30170585,-72.92133123,NEISO,LOAD
LD.ELM_WEST13.8,41.20146209,-73.08144088,NEISO,LOAD
LD.ALLINGS 13.8,41.21245571,-73.08103855,NEISO,LOAD
LD.WOODMONT13.8,41.228161,-72.991493,NEISO,LOAD
LD.MILVON  13.8,41.224896,-73.062924,NEISO,LOAD
LD.BAIRD   13.8,41.18529262,-73.14437783,NEISO,LOAD
LD.CONGRESS13.8,41.18302975,-73.1891439,NEISO,LOAD
LD.PEQUONCK13.8,41.17757158,-73.1976571,NEISO,LOAD
LD.ASHCREEK13.8,41.14948268,-73.23445628,NEISO,LOAD
LD.HAWTHORN13.8,41.117596,-73.407898,NEISO,LOAD
LD.OLD_TOWN13.8,41.227917,-73.209174,NEISO,LOAD
LD.TRAPFALS13.8,41.3165,-73.0932,NEISO,LOAD
LD.ANSONIA 13.8,41.3462,-73.079,NEISO,LOAD
LD.INDIAN  13.8,41.3207,-73.089,NEISO,LOAD
LD.JUNE_ST 13.8,41.31944,-72.95482,NEISO,LOAD
LD.BARNUM  13.8,41.18613033,-73.17056987,NEISO,LOAD
LD.SO_HERO 13.2,44.643509,-73.274933,NEISO,LOAD
LD.BERLINVT34.5,44.22171023,-72.55858713,NEISO,LOAD
LD.STJHNSBY34.5,44.45737488,-71.84244108,NEISO,LOAD
LD.IRASBURG46,44.80420521,-72.27656299,NEISO,LOAD
LD.HIGHGATE46,44.93844654,-73.05402966,NEISO,LOAD
LD.STALBANS34.5,44.80444035,-73.09883959,NEISO,LOAD
LD.E_FAIRFX34.5,44.63655304,-72.9312495,NEISO,LOAD
LD.ESSEX   34.5,44.48122232,-73.11305759,NEISO,LOAD
LD.EAST_AVE13.8,44.48065778,-73.18860737,NEISO,LOAD
LD.QUEENCTY34.5,44.44574863,-73.21853373,NEISO,LOAD
LD.QUEENCTY13.8,44.44574863,-73.21853373,NEISO,LOAD
LD.NEW_HAVN46,44.11924033,-73.16500241,NEISO,LOAD
LD.MIDLEBRY46,44.01109262,-73.15995438,NEISO,LOAD
LD.BLISVILL46,43.57618728,-73.23307553,NEISO,LOAD
LD.N_RUTLND46,43.63346941,-73.05766363,NEISO,LOAD
LD.ASCUTNEY46,43.40109078,-72.41942716,NEISO,LOAD
LD.FLORNCE 46,43.708194,-73.06293352,NEISO,LOAD
LD.WINDSOR 46,43.48981687,-72.40860659,NEISO,LOAD
LD.HARTFDVT46,43.66361429,-72.36917275,NEISO,LOAD
LD.CHELSEAV46,43.96082409,-72.47104413,NEISO,LOAD
LD.MIDDLESX34.5,44.28918704,-72.67958427,NEISO,LOAD
LD.VERNONRD69,42.864653,-72.547726,NEISO,LOAD
LD.BENINGTN46,42.88225435,-73.17207089,NEISO,LOAD
LD.BENINGTN69,42.88225845,-73.1720628,NEISO,LOAD
LD.COLD_RV 46,43.56527951,-72.94571628,NEISO,LOAD
LD.N_READNG13.8,42.575184,-71.077606,NEISO,LOAD
LD.BUDDNGTN33.0,41.37414865,-72.04531859,NEISO,LOAD
LD.DUDLEY  34.5,41.53603179,-72.10238527,NEISO,LOAD
LD.FORT_HIL34.5,41.47109911,-72.11254279,NEISO,LOAD
LD.BEAN_HIL13.8,41.55898979,-72.11862376,NEISO,LOAD
LD.STERLING13.8,42.45191888,-71.73743438,NEISO,LOAD
LD.PAXTON  115,42.311203,-71.92813,NEISO,LOAD
LD.W_BOYLST13.8,42.32392057,-71.79372918,NEISO,LOAD
LD.ASHBRNHM115,42.632041,-71.93553,NEISO,LOAD
LD.MANSFLD 13.8,41.98848788,-71.26450753,NEISO,LOAD
LD.N_ATTLEB13.8,41.98912584,-71.29643654,NEISO,LOAD
LD.UNITIL  34.5,43.226365,-71.555695,NEISO,LOAD
LD.LITTLTN 25,42.54631,-71.47364,NEISO,LOAD
LD.HOLYOKE 13.8,42.19973816,-72.59709831,NEISO,LOAD
LD.INGLESID13.8,42.17781953,-72.63388081,NEISO,LOAD
LD.BERKSHRE23,42.46871174,-73.09345636,NEISO,LOAD
LD.LUDLOW  13.8,42.19502675,-72.44682217,NEISO,LOAD
LD.N_BLOOM 23,41.891278,-72.75804,NEISO,LOAD
LD.MANCHSTR23,41.7700254,-72.55699552,NEISO,LOAD
LD.CARD    23,41.701983,-72.234698,NEISO,LOAD
LD.CARD    69,41.701983,-72.234698,NEISO,LOAD
LD.MILSTONE345,41.31469723,-72.1650083,NEISO,LOAD
LD.GALE_FRY69,41.434103,-72.079427,NEISO,LOAD
LD.CONN_YK 115,,,NEISO,N/A
LD.SOTHNGTN27.6,41.58836323,-72.86643097,NEISO,LOAD
LD.CANAL_NU23,41.57255578,-72.97540034,NEISO,LOAD
LD.NOERA_ST13.8,41.56613905,-73.02513146,NEISO,LOAD
LD.PARTRIDG23,42.48742786,-73.21660492,NEISO,LOAD
LD.DOREEN  23,42.4431,-73.2061,NEISO,LOAD
LD.OSWALD  23,42.43722612,-73.28759149,NEISO,LOAD
LD.WOODLAND23,42.335,-73.2364,NEISO,LOAD
LD.PLEASANT23,42.28482225,-73.24074038,NEISO,LOAD
LD.BLANFORD23,42.216735,-72.981655,NEISO,LOAD
LD.PLAINFLD23,42.483625,-72.924703,NEISO,LOAD
LD.ASHFIELD23,42.500268,-72.811983,NEISO,LOAD
LD.CUMBRLND13.8,42.56895,-72.646127,NEISO,LOAD
LD.MONTAGUE13.8,42.58765696,-72.57807277,NEISO,LOAD
LD.FRENCHKG13.8,42.59940909,-72.50022953,NEISO,LOAD
LD.PROSPECT13.8,42.565402,-71.593169,NEISO,LOAD
LD.PINESHED115,42.248935,-72.565102,NEISO,LOAD
LD.MIDWAY  13.8,42.321617,-72.595344,NEISO,LOAD
LD.GUNN    23,42.1985,-72.656703,NEISO,LOAD
LD.BUCK_PD 115,42.17542261,-72.73438499,NEISO,LOAD
LD.AGAWAM  13.8,42.09516172,-72.59637227,NEISO,LOAD
LD.ELM     23,42.116657,-72.627575,NEISO,LOAD
LD.SOUTHWCK23,42.01507002,-72.7943804,NEISO,LOAD
LD.SILVER  13.8,42.052731,-72.669565,NEISO,LOAD
LD.PIPER   13.8,42.13858561,-72.64073744,NEISO,LOAD
LD.CHICOPEE13.8,42.148701,-72.607864,NEISO,LOAD
LD.ORCHARD 13.8,42.163292,-72.50471,NEISO,LOAD
LD.E_SPRFLD13.8,42.15855127,-72.53723264,NEISO,LOAD
LD.BRECKWOD13.8,42.11556077,-72.52354026,NEISO,LOAD
LD.W_SPRFLD13.8,42.09091032,-72.63484588,NEISO,LOAD
LD.CLINTON 13.8,42.10467059,-72.60114124,NEISO,LOAD
LD.SCITICO 23,41.97868315,-72.51043805,NEISO,LOAD
LD.FRNCONIA13.8,42.048051,-72.549419,NEISO,LOAD
LD.BLOOMFLD23,41.82902044,-72.72861418,NEISO,LOAD
LD.NW_HARTF23,41.76389849,-72.69250136,NEISO,LOAD
LD.SW_HARTF23,41.733061,-72.740374,NEISO,LOAD
LD.S_MEADOW23,41.75031456,-72.65405681,NEISO,LOAD
LD.E_HARTFR23,41.74758921,-72.64270938,NEISO,LOAD
LD.S_WINDSR13.8,41.84021332,-72.60026387,NEISO,LOAD
LD.BARBOURH23,41.85443298,-72.52912039,NEISO,LOAD
LD.ROCKVILE115,41.86157231,-72.46964022,NEISO,LOAD
LD.ENFIELD 27.6,41.97348383,-72.54845674,NEISO,LOAD
LD.WNDSRLKS27.6,41.84792374,-72.75357625,NEISO,LOAD
LD.FRMNGTON23,41.74171182,-72.79361764,NEISO,LOAD
LD.E_NBRITN13.8,41.678332,-72.779955,NEISO,LOAD
LD.BERLIN  13.8,41.56306583,-72.66267082,NEISO,LOAD
LD.ROCKY_HL23,41.67947,-72.657303,NEISO,LOAD
LD.WESTSIDE13.2,41.583724,-72.668679,NEISO,LOAD
LD.DOOLEY  13.2,41.562321,-72.650642,NEISO,LOAD
LD.PORTLAND23,41.584095,-72.624321,NEISO,LOAD
LD.HOPEWELL23,41.68100891,-72.55493321,NEISO,LOAD
LD.P&WAIRCT115,41.55414195,-72.59691173,NEISO,LOAD
LD.HADDAM  23,41.48857386,-72.49255967,NEISO,LOAD
LD.BOKUM   27.6,41.31850751,-72.38992747,NEISO,LOAD
